Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50
2020-11-23 00:00:00-05:00,210.9499969482422,212.2899932861328,208.16000366210938,210.11000061035156,201.9862518310547,25683500.0,212.44349899291993,211.50119995117188
2020-11-24 00:00:00-05:00,209.58999633789062,214.25,208.86000061035156,213.86000061035156,205.5912628173828,33979700.0,212.4739990234375,211.60279998779296
2020-11-25 00:00:00-05:00,215.11000061035156,215.2899932861328,212.4600067138672,213.8699951171875,205.60086059570312,21012900.0,213.03349914550782,211.77919982910157
2020-11-26 00:00:00-05:00,215.11000061035156,215.2899932861328,212.4600067138672,213.8699951171875,205.60086059570312,21012900.0,213.49099884033203,211.9983996582031
2020-11-27 00:00:00-05:00,214.85000610351562,216.27000427246094,214.0399932861328,215.22999572753906,206.90826416015625,14512200.0,214.12899856567384,212.29519958496093
2020-11-30 00:00:00-05:00,214.10000610351562,214.75999450683594,210.83999633789062,214.07000732421875,205.79312133789062,33064800.0,214.71599884033202,212.52579986572266
2020-12-01 00:00:00-05:00,214.50999450683594,217.32000732421875,213.35000610351562,216.2100067138672,207.85040283203125,30904500.0,215.20499954223632,212.7016000366211
2020-12-02 00:00:00-05:00,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,207.04286193847656,23724500.0,215.15399932861328,212.99720001220703
2020-12-03 00:00:00-05:00,214.61000061035156,216.3800048828125,213.64999389648438,214.24000549316406,205.95654296875,25120900.0,214.70149993896484,213.2182000732422
2020-12-04 00:00:00-05:00,214.22000122070312,215.3800048828125,213.17999267578125,214.36000061035156,206.0718994140625,24666000.0,214.23349990844727,213.34899993896485
2020-12-07 00:00:00-05:00,214.3699951171875,215.5399932861328,212.99000549316406,214.2899932861328,206.00462341308594,24620000.0,214.02849960327148,213.44599975585936
2020-12-08 00:00:00-05:00,213.97000122070312,216.9499969482422,212.88999938964844,216.00999450683594,207.65811157226562,23284100.0,214.27849960327148,213.62099975585937
2020-12-09 00:00:00-05:00,215.16000366210938,215.22999572753906,211.2100067138672,211.8000030517578,203.6109161376953,32440600.0,214.04099960327147,213.65039978027343
2020-12-10 00:00:00-05:00,211.77000427246094,213.0800018310547,210.36000061035156,210.52000427246094,202.38037109375,26733300.0,213.7949996948242,213.61159973144532
2020-12-11 00:00:00-05:00,210.0500030517578,213.32000732421875,209.11000061035156,213.25999450683594,205.01443481445312,30979400.0,213.63249969482422,213.7529995727539
2020-12-14 00:00:00-05:00,213.10000610351562,216.2100067138672,212.8800048828125,214.1999969482422,205.91810607910156,28798400.0,213.4809997558594,213.8293994140625
2020-12-15 00:00:00-05:00,215.1699981689453,215.4199981689453,212.24000549316406,214.1300048828125,205.85081481933594,27000600.0,213.46449966430663,213.99379943847657
2020-12-16 00:00:00-05:00,214.75,220.11000061035156,214.72000122070312,219.27999877929688,210.80166625976562,35023300.0,213.87449951171874,214.1827993774414
2020-12-17 00:00:00-05:00,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,210.93624877929688,32515800.0,214.22449951171876,214.3595993041992
2020-12-18 00:00:00-05:00,218.58999633789062,219.69000244140625,216.02000427246094,218.58999633789062,210.1383514404297,63354900.0,214.63449935913087,214.41519927978516
2020-12-21 00:00:00-05:00,217.5500030517578,224.0,217.27999877929688,222.58999633789062,213.9836883544922,37181900.0,215.2584991455078,214.43899932861328
2020-12-22 00:00:00-05:00,222.69000244140625,225.6300048828125,221.85000610351562,223.94000244140625,215.28147888183594,22612200.0,215.76249923706055,214.46059936523437
2020-12-23 00:00:00-05:00,223.11000061035156,223.55999755859375,220.8000030517578,221.02000427246094,212.4744415283203,18699600.0,216.11999969482423,214.46379943847657
2020-12-24 00:00:00-05:00,221.4199981689453,223.61000061035156,221.1999969482422,222.75,214.1375732421875,10550600.0,216.56399993896486,214.52559936523437
2020-12-25 00:00:00-05:00,221.4199981689453,223.61000061035156,221.1999969482422,222.75,214.1375732421875,10550600.0,216.94000015258788,214.5873992919922
2020-12-28 00:00:00-05:00,224.4499969482422,226.02999877929688,223.02000427246094,224.9600067138672,216.26205444335938,17933500.0,217.4845001220703,214.80219940185546
2020-12-29 00:00:00-05:00,226.30999755859375,227.17999267578125,223.5800018310547,224.14999389648438,215.48336791992188,17403200.0,217.88149948120116,214.99219940185546
2020-12-30 00:00:00-05:00,225.22999572753906,225.6300048828125,221.47000122070312,221.67999267578125,213.10891723632812,20272300.0,218.19699935913087,215.12979919433593
2020-12-31 00:00:00-05:00,221.6999969482422,223.0,219.67999267578125,222.4199981689453,213.8202667236328,20942100.0,218.60599899291992,215.28039916992188
2021-01-01 00:00:00-05:00,221.6999969482422,223.0,219.67999267578125,222.4199981689453,213.8202667236328,20942100.0,219.0089988708496,215.40419921875
2021-01-04 00:00:00-05:00,222.52999877929688,223.0,214.80999755859375,217.69000244140625,209.2731475830078,37130100.0,219.1789993286133,215.55639923095703
2021-01-05 00:00:00-05:00,217.25999450683594,218.52000427246094,215.6999969482422,217.89999389648438,209.47503662109375,23823000.0,219.27349929809571,215.6493991088867
2021-01-06 00:00:00-05:00,212.1699981689453,216.49000549316406,211.94000244140625,212.25,204.0435028076172,35930700.0,219.2959991455078,215.84079925537108
2021-01-07 00:00:00-05:00,214.0399932861328,219.33999633789062,213.7100067138672,218.2899932861328,209.84994506835938,27694500.0,219.68449859619142,216.1121990966797
2021-01-08 00:00:00-05:00,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,211.12850952148438,22956200.0,220.00249862670898,216.45519897460937
2021-01-11 00:00:00-05:00,218.47000122070312,218.91000366210938,216.72999572753906,217.49000549316406,209.08090209960938,23031300.0,220.16699905395507,216.75839904785155
2021-01-12 00:00:00-05:00,216.5,217.10000610351562,213.32000732421875,214.92999267578125,206.61985778808594,23249300.0,220.2069984436035,216.92839904785157
2021-01-13 00:00:00-05:00,214.02000427246094,216.75999450683594,213.92999267578125,216.33999633789062,207.97532653808594,20087100.0,220.05999832153321,216.9273989868164
2021-01-14 00:00:00-05:00,215.91000366210938,217.4600067138672,212.74000549316406,213.02000427246094,204.7837371826172,29480800.0,219.739998626709,216.72199920654296
2021-01-15 00:00:00-05:00,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,204.4280242919922,31746500.0,219.44299850463867,216.5005990600586
2021-01-18 00:00:00-05:00,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,204.4280242919922,31746500.0,218.94599838256835,216.38579895019532
2021-01-19 00:00:00-05:00,213.75,216.97999572753906,212.6300048828125,216.44000244140625,208.071533203125,30480900.0,218.57099838256835,216.4943991088867
2021-01-20 00:00:00-05:00,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789062,215.66604614257812,37777300.0,218.73699798583985,216.65019897460937
2021-01-21 00:00:00-05:00,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,216.27171325683594,30709400.0,218.847998046875,216.8407989501953
2021-01-22 00:00:00-05:00,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,217.2137908935547,30172700.0,219.00799789428712,217.02959899902345
2021-01-25 00:00:00-05:00,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,220.65533447265625,33152100.0,219.2364974975586,217.2755990600586
2021-01-26 00:00:00-05:00,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,223.34710693359375,49169600.0,219.6454978942871,217.63299896240235
2021-01-27 00:00:00-05:00,238.0,240.44000244140625,230.13999938964844,232.89999389648438,223.8950958251953,69870600.0,220.20649795532228,218.06939880371092
2021-01-28 00:00:00-05:00,235.61000061035156,242.63999938964844,235.08999633789062,238.92999267578125,229.69195556640625,49111200.0,221.03199768066406,218.59959869384767
2021-01-29 00:00:00-05:00,235.99000549316406,238.02000427246094,231.35000610351562,231.9600067138672,222.99143981933594,42503100.0,221.50899810791014,219.03099884033202
2021-02-01 00:00:00-05:00,235.05999755859375,242.5,232.42999267578125,239.64999389648438,230.3840789794922,33314200.0,222.60699768066405,219.62179870605468
2021-02-02 00:00:00-05:00,241.3000030517578,242.30999755859375,238.69000244140625,239.50999450683594,230.24948120117188,25916300.0,223.68749771118163,220.13479858398438
2021-02-03 00:00:00-05:00,239.57000732421875,245.08999633789062,239.25999450683594,243.0,233.6045684814453,27158100.0,225.22499771118163,220.71739868164062
2021-02-04 00:00:00-05:00,242.66000366210938,243.24000549316406,240.3699951171875,242.00999450683594,232.65284729003906,25296100.0,226.4109977722168,221.2801986694336
2021-02-05 00:00:00-05:00,242.22999572753906,243.27999877929688,240.4199981689453,242.1999969482422,232.8354949951172,18054800.0,227.53999786376954,221.81959869384767
2021-02-08 00:00:00-05:00,243.14999389648438,243.67999267578125,240.80999755859375,242.47000122070312,233.09506225585938,22211900.0,228.78899765014648,222.38759857177735
2021-02-09 00:00:00-05:00,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,234.34478759765625,23565000.0,230.23099822998046,222.9387985229492
2021-02-10 00:00:00-05:00,245.0,245.9199981689453,240.88999938964844,242.82000732421875,233.43153381347656,22186700.0,231.55499877929688,223.48779876708986
2021-02-11 00:00:00-05:00,244.77999877929688,245.14999389648438,242.14999389648438,244.49000549316406,235.03695678710938,15751100.0,233.12849884033204,224.09279876708985
2021-02-12 00:00:00-05:00,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,235.5176239013672,16561100.0,234.74549942016603,224.7053988647461
2021-02-15 00:00:00-05:00,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,235.5176239013672,16561100.0,236.3625,225.31939910888673
2021-02-16 00:00:00-05:00,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,234.27748107910156,26728500.0,237.7254997253418,225.87319915771485
2021-02-17 00:00:00-05:00,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,235.29884338378906,21653500.0,238.71849975585937,226.52119903564454
2021-02-18 00:00:00-05:00,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,234.90379333496094,16925600.0,239.65949935913085,227.18659881591796
2021-02-19 00:00:00-05:00,243.75,243.86000061035156,240.17999267578125,240.97000122070312,232.18658447265625,25262600.0,240.4104995727539,227.7407989501953
2021-02-22 00:00:00-05:00,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,225.96205139160156,36446900.0,240.65949935913085,228.1469989013672
2021-02-23 00:00:00-05:00,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,224.76727294921875,30228700.0,240.70649948120118,228.52979888916016
2021-02-24 00:00:00-05:00,230.00999450683594,235.1999969482422,229.0,234.5500030517578,226.00062561035156,26339700.0,240.78899993896485,228.83519897460937
2021-02-25 00:00:00-05:00,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,220.64329528808594,39542200.0,240.292000579834,229.02659912109374
2021-02-26 00:00:00-05:00,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,223.90968322753906,37819200.0,240.31300048828126,229.30239929199217
2021-03-01 00:00:00-05:00,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,228.303466796875,25324000.0,240.17750091552733,229.5893994140625
2021-03-02 00:00:00-05:00,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,225.3453369140625,22812500.0,239.89550094604493,229.78799926757813
2021-03-03 00:00:00-05:00,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,219.26539611816406,34029500.0,239.1235008239746,229.91879913330078
2021-03-04 00:00:00-05:00,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,218.46563720703125,44727800.0,238.35950088500977,229.99839904785156
2021-03-05 00:00:00-05:00,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,223.15814208984375,41872800.0,237.82950134277343,230.1753991699219
2021-03-08 00:00:00-05:00,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,219.10157775878906,35267400.0,237.07550125122071,230.2239990234375
2021-03-09 00:00:00-05:00,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,225.25869750976562,33080500.0,236.5760009765625,230.41659912109375
2021-03-10 00:00:00-05:00,237.0,237.0,232.0399932861328,232.4199981689453,223.9482421875,29746800.0,236.05600051879884,230.63139923095704
2021-03-11 00:00:00-05:00,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,228.48655700683594,29907600.0,235.68800048828126,230.92559936523438
2021-03-12 00:00:00-05:00,234.00999450683594,235.82000732421875,233.22999572753906,235.75,227.15687561035156,22653700.0,235.22600021362305,231.19219940185548
2021-03-15 00:00:00-04:00,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,226.2511444091797,26034900.0,234.71699981689454,231.53459930419922
2021-03-16 00:00:00-04:00,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,229.04541015625,28092200.0,234.4175003051758,231.9307995605469
2021-03-17 00:00:00-04:00,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,228.39987182617188,29562100.0,234.05950012207032,232.42659942626952
2021-03-18 00:00:00-04:00,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,222.31021118164062,34833000.0,233.40600051879883,232.67519958496095
2021-03-19 00:00:00-04:00,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,221.95367431640625,46430700.0,232.87500076293946,232.8897998046875
2021-03-22 00:00:00-04:00,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,227.3881072998047,30127000.0,232.94900131225586,233.2597998046875
2021-03-23 00:00:00-04:00,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,228.92018127441406,31638400.0,233.16450119018555,233.71279998779298
2021-03-24 00:00:00-04:00,237.85000610351562,238.0,235.32000732421875,235.4600067138672,226.87747192382812,25620100.0,233.21000137329102,234.0952001953125
2021-03-25 00:00:00-04:00,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,223.87115478515625,34061900.0,233.37750091552735,234.4816000366211
2021-03-26 00:00:00-04:00,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,227.8602752685547,25479900.0,233.58250045776367,234.95820007324218
2021-03-29 00:00:00-04:00,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,226.6654815673828,25227500.0,233.49750061035155,235.41000030517577
2021-03-30 00:00:00-04:00,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,223.39903259277344,24792000.0,233.39650115966796,235.71820037841798
2021-03-31 00:00:00-04:00,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,227.1761016845703,43623500.0,233.80700149536133,235.94680053710937
2021-04-01 00:00:00-04:00,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,233.5163116455078,30338000.0,234.58800201416017,236.29440063476562
2021-04-02 00:00:00-04:00,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,233.5163116455078,30338000.0,235.12550201416016,236.6224008178711
2021-04-05 00:00:00-04:00,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,239.9913330078125,36910600.0,236.20950241088866,237.01320098876954
2021-04-06 00:00:00-04:00,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,238.825439453125,22931900.0,236.91350250244142,237.32380096435546
2021-04-07 00:00:00-04:00,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,240.79110717773438,22719800.0,237.78750228881836,237.66380096435546
2021-04-08 00:00:00-04:00,252.77000427246094,254.13999938964844,252.0,253.25,244.0189666748047,23625200.0,238.59350204467773,237.95020111083986
2021-04-09 00:00:00-04:00,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,246.5242156982422,24326800.0,239.5985023498535,238.42800109863282
2021-04-12 00:00:00-04:00,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,246.58203125,27148700.0,240.65350265502929,238.75320129394532
2021-04-13 00:00:00-04:00,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,249.06797790527344,23837500.0,241.6925018310547,239.1328012084961
2021-04-14 00:00:00-04:00,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,246.27366638183594,23070900.0,242.62000198364257,239.38460113525392
2021-04-15 00:00:00-04:00,257.92999267578125,259.92999267578125,257.7300109863281,259.5,250.0412139892578,25627500.0,244.05900192260742,239.7344012451172
2021-04-16 00:00:00-04:00,259.4700012207031,261.0,257.6000061035156,260.739990234375,251.23594665527344,24878600.0,245.5785011291504,240.10520111083986
2021-04-19 00:00:00-04:00,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,249.308837890625,23209300.0,246.71600036621095,240.43060089111327
2021-04-20 00:00:00-04:00,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,248.84634399414062,19722900.0,247.75000076293946,240.72040100097655
2021-04-21 00:00:00-04:00,258.94000244140625,260.67999267578125,257.25,260.5799865722656,251.08177185058594,24030400.0,249.00599975585936,241.0756005859375
2021-04-22 00:00:00-04:00,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,247.7960968017578,25606200.0,250.24750061035155,241.3292007446289
2021-04-23 00:00:00-04:00,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,251.6309814453125,21462600.0,251.48100051879882,241.65240051269532
2021-04-26 00:00:00-04:00,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,252.0164337158203,19763300.0,252.79649963378907,241.98360015869142
2021-04-27 00:00:00-04:00,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,252.42111206054688,31014200.0,254.30249938964843,242.34900024414063
2021-04-28 00:00:00-04:00,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,245.28125,46903100.0,255.24199905395508,242.55620025634767
2021-04-29 00:00:00-04:00,255.4600067138672,256.1000061035156,249.0,252.50999450683594,243.3059844970703,40589000.0,255.7499984741211,242.7306002807617
2021-04-30 00:00:00-04:00,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,242.98797607421875,30945100.0,256.2414978027344,242.95480010986327
2021-05-03 00:00:00-04:00,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,242.6796417236328,19626600.0,256.380997467041,243.30180023193358
2021-05-04 00:00:00-04:00,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,238.7580108642578,32756100.0,256.37749710083006,243.59220001220703
2021-05-05 00:00:00-04:00,249.05999755859375,249.5,245.82000732421875,246.47000122070312,237.48611450195312,21901300.0,256.205997467041,243.83059997558593
2021-05-06 00:00:00-04:00,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,240.6272735595703,26491100.0,256.02999725341795,244.24539978027343
2021-05-07 00:00:00-04:00,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,243.25779724121094,27032900.0,255.86049728393556,244.64699981689452
2021-05-10 00:00:00-04:00,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,238.17025756835938,29299900.0,255.42399673461915,244.85179962158202
2021-05-11 00:00:00-04:00,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,237.25486755371094,33641600.0,254.81099700927734,245.09899963378905
2021-05-12 00:00:00-04:00,242.1699981689453,244.3800048828125,238.07000732421875,239.0,230.2883758544922,36684400.0,253.98149719238282,245.32779968261718
2021-05-13 00:00:00-04:00,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,234.17149353027344,29624300.0,253.15799713134766,245.65379974365234
2021-05-14 00:00:00-04:00,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,239.10487365722656,23901100.0,252.52849731445312,245.98479949951172
