Price,Close,High,Low,Open,Volume,SMA20,SMA50,SMA200
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,
Date,,,,,,,,
2022-04-11,1187.6724853515625,1200.572052745213,1175.296097837182,1183.0312648122701,9254209,1166.9955322265625,1111.14392578125,1083.8772024536133
2022-04-12,1165.3084716796875,1184.2141946105721,1162.7375850997262,1177.1159431844708,13217742,1170.2306701660157,1113.1932983398438,1084.6864407348633
2022-04-13,1161.0313720703125,1179.664132404293,1158.2330158892628,1171.4284128604863,10354235,1174.5123291015625,1114.6952905273438,1085.592255859375
2022-04-18,1157.4822998046875,1164.7397805103374,1147.4493300930017,1152.545489452205,9974224,1177.7087829589843,1116.198193359375,1086.5919174194337
2022-04-19,1201.595703125,1213.972089786732,1160.7584292751112,1163.920736701103,26141820,1181.3283996582031,1118.5392309570314,1087.8541207885742
2022-04-20,1236.9273681640625,1244.0028730390352,1205.3722941596611,1209.0124078704498,25072240,1187.0399353027344,1121.8671875,1089.2888873291015
2022-04-21,1265.888916015625,1269.0284764486553,1243.0927417436083,1251.692532864583,21708633,1192.7491882324218,1125.9695751953125,1090.8164761352539
2022-04-22,1255.2872314453125,1274.9437261640837,1248.6440386176957,1255.3327253469529,15054154,1197.7452270507813,1129.989150390625,1092.319949645996
2022-04-25,1226.2574462890625,1255.1051538112451,1211.9928211860372,1247.825046254362,17063215,1200.3922607421875,1133.0736791992188,1093.6075201416015
2022-04-26,1262.9539794921875,1271.7584924700711,1232.035943159545,1233.0824231040833,12227666,1204.4828125,1136.6423364257812,1095.030455932617
2022-04-27,1264.1826171875,1286.7739479010713,1253.580733766915,1253.9448053007873,19338945,1208.0410034179688,1140.2578588867189,1096.5173211669921
2022-04-28,1283.065673828125,1297.239310503393,1267.7089550364747,1278.5610555725848,25614076,1212.5296997070313,1144.2933618164063,1098.1321588134765
2022-04-29,1269.5972900390625,1299.5825839676365,1263.7048672221586,1299.5825839676365,18214862,1215.19833984375,1148.4039379882813,1099.7193545532227
2022-05-02,1265.13818359375,1276.5362108883514,1254.9458650066724,1256.7432351242765,9467006,1218.5131042480468,1151.7027734375,1101.332940979004
2022-05-04,1225.64306640625,1269.4835388914837,1217.7486714056079,1267.2084828840266,19247660,1219.3730712890624,1154.2572094726563,1102.7197033691407
2022-05-05,1201.64111328125,1242.182673959599,1197.5915547447282,1239.225089287073,17210669,1218.854345703125,1156.0535961914063,1103.9509649658203
2022-05-06,1192.42724609375,1209.8769247815503,1180.0963532492094,1188.582409796725,19649948,1218.731494140625,1157.8395166015625,1105.1673260498046
2022-05-09,1145.8568115234375,1181.711782557566,1140.715158224648,1171.6331985147315,18083752,1216.4393676757813,1158.9169848632812,1106.1591384887695
2022-05-10,1125.9954833984375,1149.633416525882,1118.4195452683007,1135.2550569441219,19511677,1214.205255126953,1159.6964208984375,1106.9832788085937
2022-05-11,1114.4609375,1130.6821606199796,1102.0163098457965,1125.0854480941018,16643899,1210.4206848144531,1160.3812133789063,1107.780346069336
2022-05-12,1091.755859375,1107.8859741719987,1078.378486557952,1104.5416911448524,20490321,1205.624853515625,1161.6884643554688,1108.4756048583984
2022-05-13,1104.132080078125,1127.5196744148523,1099.0131741208802,1103.8591166926499,19308778,1202.5660339355468,1162.986611328125,1109.1715454101563
2022-05-16,1104.4051513671875,1128.8847193240686,1099.6047027471154,1107.7039403213957,13437911,1199.7347229003906,1163.6022436523438,1109.9029766845704
2022-05-17,1150.7935791015625,1155.6850157625827,1106.5891549718588,1107.9997065605392,16551828,1199.4002868652344,1164.7907348632812,1110.9319857788087
2022-05-18,1154.979736328125,1169.3808421611643,1141.2839062872033,1155.5712773721964,17276788,1197.0694885253906,1166.2472265625,1112.0316360473632
2022-05-19,1128.361572265625,1143.2177387581737,1122.0824507846328,1130.2499303127915,14699118,1191.6411987304687,1167.6513916015624,1113.0383499145507
2022-05-20,1194.15625,1203.2337272058603,1138.4400638194588,1143.2176453948912,21793091,1188.0545654296875,1171.154072265625,1114.3378637695312
2022-05-23,1186.1708984375,1207.3971730449673,1179.8461630484092,1197.364082975496,15252755,1184.5987487792968,1174.5339038085938,1115.638288269043
2022-05-24,1190.2431640625,1200.3216273375488,1181.984697463416,1186.2163522132455,13527818,1182.7980346679688,1176.9158935546875,1116.8744418334961
2022-05-25,1188.491455078125,1208.8304783808387,1183.713752995507,1198.956737262974,12714544,1179.0749084472657,1178.915673828125,1118.0671423339843
2022-05-26,1177.16162109375,1198.9111951609145,1159.3706180239299,1194.1334932703796,17882023,1174.723858642578,1180.626064453125,1119.166792602539
2022-05-27,1171.701416015625,1185.3744993862058,1155.7760235250337,1179.8688949887019,16521973,1169.1556457519532,1182.047978515625,1120.1697525024415
2022-05-30,1212.5159912109375,1216.7020315446362,1180.392124401247,1189.8562993151577,13853398,1166.301580810547,1184.7903344726562,1121.4796179199218
2022-05-31,1197.8873291015625,1218.886133257268,1190.1749097343077,1201.8686470065388,70620653,1162.9390380859375,1186.8770166015624,1122.743413696289
2022-06-01,1198.2742919921875,1208.1480337988985,1190.402522676765,1198.638243225424,9776989,1161.5705993652343,1188.2584350585937,1123.9843463134766
2022-06-02,1239.5892333984375,1243.2975879303071,1198.5016232049925,1198.5016232049925,22126569,1163.4680053710938,1190.5962866210937,1125.3653079223632
2022-06-03,1264.7059326171875,1281.9281427980586,1247.642951094485,1248.5530698496407,23939791,1167.0819396972656,1192.856328125,1126.8873233032227
2022-06-06,1259.2684326171875,1280.4037178841604,1252.101940232276,1264.933385678996,11093152,1172.7525207519532,1194.9343676757812,1128.3021829223633
2022-06-07,1261.6346435546875,1269.9840987331656,1252.2159612910536,1260.3378265980741,12358255,1179.5344787597655,1196.7007250976562,1129.665513305664
2022-06-08,1239.4754638671875,1265.388330609935,1235.9490850298985,1261.6344822845072,12479250,1185.785205078125,1197.8673754882811,1130.9390921020508
2022-06-09,1273.46484375,1275.3985751416717,1233.0825097662923,1233.0825097662923,17278305,1194.870654296875,1199.4762963867188,1132.3635067749024
2022-06-10,1235.0164794921875,1269.4381532361936,1229.215044054509,1261.24792684013,18093057,1201.4148742675782,1200.310791015625,1133.65119140625
2022-06-13,1211.651611328125,1216.1562302083744,1190.4480809271731,1205.7820548952168,17620803,1206.777197265625,1200.2193334960937,1134.7899731445314
2022-06-14,1195.8170166015625,1215.7238471836963,1189.151077141205,1205.804612494347,14714312,1209.028369140625,1200.1588159179687,1135.8010095214843
2022-06-15,1181.34765625,1200.0031636736535,1175.9330397958033,1191.0166743810375,11195535,1210.3467651367187,1199.61689453125,1136.696700439453
2022-06-16,1164.830810546875,1209.8997420887063,1162.1006949883244,1193.4965424947006,17111475,1212.1702270507812,1198.6731982421875,1137.446446533203
2022-06-17,1178.481201171875,1194.3383543037446,1163.0563604863046,1164.8308634674381,24457187,1211.386474609375,1198.34513671875,1138.2713836669923
2022-06-20,1157.118408203125,1190.8120593552974,1147.1308115234453,1185.3063342518615,12066797,1209.9338500976562,1197.6535180664061,1138.8920208740235
2022-06-21,1175.796630859375,1180.0281654943678,1150.4069416324683,1164.830795221328,11720049,1209.2115234375,1197.7558959960938,1139.6335766601562
2022-06-22,1140.078125,1164.057262227865,1137.985044485591,1163.966274425617,10617206,1206.7908569335937,1196.7544116210938,1140.1761785888673
2022-06-23,1121.581787109375,1148.905326422505,1112.5043100555831,1144.3779613702993,19446323,1204.011865234375,1195.43259765625,1140.564189453125
2022-06-24,1137.5528564453125,1142.5351607614082,1122.9696539988313,1128.429884986889,14240234,1202.3044372558593,1194.8774853515624,1140.817973022461
2022-06-27,1134.185791015625,1157.9829545073123,1129.135125114688,1157.9829545073123,15474529,1198.3879272460938,1194.3405737304688,1140.9705157470703
2022-06-28,1150.1337890625,1152.9776391694047,1129.3853215361614,1129.3853215361614,13572847,1196.0002502441407,1194.193603515625,1141.1679901123048
2022-06-29,1173.999267578125,1181.6663139665932,1137.985067118919,1140.8061704616555,19205146,1194.7864990234375,1193.6416748046875,1141.506519165039
2022-06-30,1181.0521240234375,1190.2660842003577,1167.5610145751587,1173.931124222141,23112959,1191.8596435546874,1192.524169921875,1141.8933935546875
2022-07-01,1095.987548828125,1179.3912376535845,1076.1035827419444,1171.6105762032093,81997149,1183.4237243652344,1189.126142578125,1141.9779119873047
2022-07-04,1098.262451171875,1111.139270756361,1076.6038647303487,1082.45079365179,41857728,1175.3734252929687,1185.9856469726562,1142.080858154297
2022-07-05,1107.157958984375,1121.5590649917854,1099.8094906293034,1102.4941121326237,17647327,1167.649591064453,1183.6036572265625,1142.205872192383
2022-07-06,1097.4207763671875,1111.1166075291421,1086.5687955560873,1101.1746251311279,23943726,1160.546856689453,1180.2929931640624,1142.1686755371093
2022-07-07,1086.6141357421875,1107.1578795789183,1080.6534724660446,1103.8135967687947,23301033,1151.2043212890626,1176.7416235351564,1142.1631018066407
2022-07-08,1088.1158447265625,1100.2191487523794,1084.0889121323955,1100.2191487523794,19010108,1143.8592895507813,1172.842626953125,1142.1563903808594
2022-07-11,1102.9036865234375,1105.1331283386687,1078.3785026593284,1081.336087585235,13847467,1138.421893310547,1169.5087548828126,1142.2000720214844
2022-07-12,1101.333740234375,1110.0927598985188,1093.8487904297283,1093.8487904297283,10778989,1133.6977294921876,1166.232666015625,1142.17720703125
2022-07-13,1081.8138427734375,1107.4993634434227,1079.7436294761944,1104.4507905221294,14224132,1128.7210388183594,1163.3560815429687,1141.9216040039062
2022-07-14,1090.7320556640625,1107.4765795757364,1081.540843303509,1086.5687619025882,16970315,1125.0161010742188,1161.137900390625,1141.72697265625
2022-07-15,1092.847900390625,1098.8540583216684,1084.33921677306,1098.8540583216684,9603210,1120.7344360351562,1159.1463134765625,1141.4479370117188
2022-07-18,1102.15283203125,1103.4040345430283,1088.525123257814,1101.584037969047,15160908,1117.9861572265625,1158.2722338867188,1141.1617340087892
2022-07-19,1108.9097900390625,1113.4144080582162,1092.1652674583531,1092.1652674583531,16439888,1114.6418151855469,1157.9305200195313,1140.9552722167969
2022-07-20,1138.8951416015625,1156.8681226053911,1131.273708960185,1155.730654624441,23924246,1114.582666015625,1158.4192041015624,1140.9183032226563
2022-07-21,1131.29638671875,1137.5301345200253,1122.6512213878611,1134.8000189659344,16523230,1115.0683959960938,1159.2100146484374,1140.8332159423828
2022-07-22,1138.9405517578125,1144.9467089844488,1135.254944336538,1137.5300002449842,10969995,1115.1377807617187,1159.9061840820314,1140.7125238037108
2022-07-25,1101.3111572265625,1122.7195298133436,1093.3940142099802,1122.7195298133436,23110452,1113.4940490722656,1159.8443041992186,1140.282992553711
2022-07-26,1101.8116455078125,1112.003964591019,1097.193292295004,1101.629669898458,11303288,1111.0779418945312,1158.8646655273437,1139.968237915039
2022-07-27,1100.76513671875,1104.3141424256505,1092.938861823789,1101.1063409773997,8655086,1107.4162353515626,1157.7803735351563,1139.6196990966796
2022-07-28,1118.010009765625,1122.9468197968529,1101.5840648849116,1108.409232735442,12496073,1104.2641296386719,1157.5733422851563,1139.1324945068359
2022-07-29,1141.8299560546875,1145.3108414909532,1121.1497270683567,1126.018296934473,15130683,1106.55625,1156.52681640625,1138.8067065429686
2022-08-01,1171.587646484375,1177.4573222630406,1140.9880650198957,1146.2434528105707,15700044,1110.222509765625,1156.2351513671874,1138.5952392578124
2022-08-02,1176.0467529296875,1186.580275301345,1165.535977507085,1170.5184018297261,13917913,1113.6669494628907,1155.9512231445312,1138.344299926758
2022-08-03,1185.92041015625,1187.581178029112,1168.220516886996,1183.0310664122253,14250977,1118.0919311523437,1155.8998022460937,1138.1303302001952
2022-08-04,1170.2454833984375,1191.1078085473182,1153.4555848310504,1187.5814291745087,14467127,1122.2734985351562,1155.7614794921874,1137.821604614258
2022-08-05,1153.00048828125,1173.3850064214535,1149.792686697798,1172.1110567812314,13942438,1125.5177307128906,1155.3874609375,1137.3714837646485
2022-08-08,1168.0841064453125,1175.546309977684,1151.6354129424305,1151.6354129424305,10165178,1128.7767517089844,1154.4988232421874,1137.0683325195312
2022-08-10,1175.0687255859375,1178.4357560699364,1163.4886007618413,1172.5205854155333,10724688,1132.4635009765625,1154.042451171875,1136.9773309326172
2022-08-11,1178.9815673828125,1187.5357439542797,1174.02189010763,1184.4416775272762,8198226,1137.3218872070313,1153.6565966796875,1136.8947454833985
2022-08-12,1198.046630859375,1201.845973401522,1174.9321182963517,1178.6176057306407,12650587,1142.6876159667968,1152.8257446289062,1136.9657275390625
2022-08-16,1206.3734130859375,1209.1035287580976,1195.4531911057852,1204.052862906299,6607378,1148.3638916015625,1151.6590942382813,1136.9435467529297
2022-08-17,1212.67529296875,1218.0216687174445,1208.3071564277768,1212.6070521185068,6595965,1153.8900146484375,1150.7272314453126,1137.0294299316406
2022-08-18,1214.87451171875,1218.3894546289891,1205.24240897424,1214.2810405952932,7410035,1159.188250732422,1149.7920288085938,1137.1918322753907
2022-08-19,1193.213623046875,1215.0569809988342,1189.1507309375147,1209.7159828214287,9460724,1161.9041748046875,1148.8667919921875,1137.3877795410156
2022-08-22,1189.904052734375,1201.1795211355932,1180.500282384016,1194.6517009933089,9471680,1164.8345581054687,1147.195576171875,1137.56365234375
2022-08-23,1208.2552490234375,1211.1768414672938,1182.9424687305054,1184.1522321085429,9678484,1168.30029296875,1146.6603515625,1137.9154577636718
2022-08-24,1205.0369873046875,1218.846089361482,1203.0284828486285,1205.1968562417935,10369622,1173.4865844726562,1146.5280590820312,1138.2903033447265
2022-08-25,1201.5218505859375,1215.6046836675666,1197.2079256645413,1209.2366122809538,7871946,1178.4720947265625,1146.6421557617186,1138.6128784179687
2022-08-26,1195.108154296875,1209.716117387308,1190.0867726380989,1201.9555917154182,10742038,1183.1892456054688,1146.9173657226563,1138.8963317871094
2022-08-29,1185.8184814453125,1211.9985882371661,1176.8711343003506,1180.0437597555986,19838975,1186.5796691894532,1147.337119140625,1139.0884045410157
2022-08-30,1204.21533203125,1207.547826665914,1176.2092881324143,1193.2823008817281,23139054,1189.6989379882812,1147.8518017578126,1139.3083056640626
2022-09-01,1168.81396484375,1189.150886984996,1164.385933490136,1178.9710757031155,19909939,1189.56025390625,1148.085712890625,1139.3406201171874
2022-09-02,1155.1646728515625,1175.638520959865,1152.9734784565321,1168.8139049237643,12999345,1188.5161499023438,1147.6730737304688,1139.2169848632811
2022-09-05,1173.1051025390625,1178.446101569222,1155.3929766209455,1155.3929766209455,11327815,1187.8753845214844,1148.33361328125,1139.2178607177734
2022-09-06,1185.4532470703125,1189.6302455363334,1174.1093147173583,1174.5658588505653,10899618,1188.6357727050781,1149.6110424804688,1139.4167529296874
2022-09-07,1178.5601806640625,1184.563114237557,1173.1963605855797,1175.478839783805,7488501,1189.9137573242188,1150.4311889648438,1139.7038049316407
2022-09-08,1180.226318359375,1185.978218827882,1173.6528558204227,1181.527366464761,7057077,1190.5208679199218,1151.3519995117188,1139.9780303955079
2022-09-09,1172.8768310546875,1191.4561604892992,1170.4573041604863,1191.4561604892992,8314850,1190.4112731933594,1151.8068603515626,1140.4647412109375
2022-09-12,1186.0010986328125,1192.369291715923,1173.4474025715353,1173.4474025715353,7435419,1190.7622497558593,1152.0468969726562,1140.9667944335938
2022-09-13,1195.906982421875,1200.4491194045427,1187.3477160754526,1195.1081207827935,8888657,1190.6552673339843,1152.343994140625,1141.596752319336
2022-09-14,1181.572998046875,1191.4561336808906,1174.451706778856,1175.4787801044877,8678219,1189.4152465820312,1154.055703125,1141.833006591797
2022-09-15,1169.8638916015625,1188.5116835520153,1167.1476896556205,1179.1307346574977,10365600,1187.274676513672,1155.4877319335938,1142.1935162353516
2022-09-16,1140.8763427734375,1165.4359048168926,1137.133067391258,1161.213264147553,20217708,1183.5747680664062,1156.162099609375,1142.343338623047
2022-09-19,1142.35986328125,1151.6038847358493,1132.7277612467549,1140.8762459554318,7580254,1181.032080078125,1157.0608813476563,1142.582709350586
2022-09-20,1142.54248046875,1158.4514907194557,1138.8220264150539,1151.4898271317024,8411448,1178.6640014648438,1158.1794482421874,1142.6828479003907
2022-09-21,1145.6925048828125,1156.3060391967588,1138.9591731329301,1139.7580348153278,9207309,1175.5358642578126,1159.3309814453125,1142.762677001953
2022-09-22,1134.896240234375,1142.6110027498532,1128.5053470017444,1134.8505978968233,10308170,1172.028826904297,1159.9708325195313,1142.9582446289062
2022-09-23,1113.62353515625,1139.3927402184245,1112.0714541784876,1134.394179751921,9528051,1167.6339111328125,1160.2166284179686,1143.151305541992
2022-09-26,1085.252197265625,1103.7175409409906,1084.2479451217905,1092.8756748841324,12479523,1162.14111328125,1160.2853955078126,1143.1587145996093
2022-09-27,1093.8800048828125,1107.4607728213189,1077.3776445528867,1092.8528108642224,16154822,1157.544189453125,1160.3483544921876,1143.1267919921875
2022-09-28,1064.7554931640625,1085.5489575446488,1062.3132660155625,1077.491757249726,16997059,1150.5711975097656,1159.7865063476563,1142.8619982910157
2022-09-29,1061.4915771484375,1080.7556609643932,1055.8766040342564,1077.3320028920632,14671827,1145.205078125,1158.97328125,1142.5751971435548
2022-09-30,1085.434814453125,1096.5047707006538,1054.9636064469146,1054.9636064469146,18613024,1141.7185852050782,1158.5037817382813,1142.520272216797
2022-10-03,1081.6688232421875,1103.3294933419215,1078.7015883112226,1091.7117072217247,11852723,1137.1467712402343,1157.3592553710937,1142.5136322021485
2022-10-04,1101.61767578125,1103.808870249341,1091.095426399377,1094.587668996287,8948850,1132.9549926757813,1156.7656811523439,1142.622547607422
2022-10-06,1105.680419921875,1118.4166846220046,1103.87730611944,1108.830344904405,13352162,1129.3110046386719,1156.100478515625,1142.68193359375
2022-10-07,1110.359619140625,1115.6321543527151,1102.2795971833257,1102.2795971833257,7714340,1125.8176696777343,1156.2814477539061,1142.9090673828125
2022-10-10,1098.2396240234375,1103.6262649687026,1090.1139598954956,1097.8743645838504,6329527,1122.0858093261718,1156.2100073242189,1143.2191571044923
2022-10-11,1076.3734130859375,1101.9828714622417,1073.269250949044,1101.9828714622417,9215177,1116.604425048828,1155.7221728515624,1143.342791748047
2022-10-12,1084.293701171875,1087.2381151547559,1069.6172735984808,1073.6801664299744,7417103,1111.0237609863282,1155.0478466796876,1143.3812408447266
2022-10-13,1087.7401123046875,1092.8527780894253,1077.3776122421918,1082.5360411069073,7328492,1106.3321166992187,1153.9660498046876,1143.4388555908204
2022-10-14,1082.216552734375,1103.0556611703817,1081.48615457156,1102.4393688537991,9106089,1101.9497497558593,1152.1786279296875,1143.451675415039
2022-10-17,1099.5863037109375,1101.982888862092,1069.845609321564,1075.0496814411536,16729355,1099.8852478027343,1150.6494189453124,1143.5571459960938
2022-10-18,1118.9873046875,1124.3511243615108,1104.7902440911478,1105.634748048647,12415820,1098.716619873047,1149.3107568359376,1143.6955780029298
2022-10-19,1138.4569091796875,1153.9550179585947,1114.6277458530562,1120.4709308445554,19247142,1098.5123413085937,1148.6749853515626,1143.9220306396485
2022-10-20,1141.5155029296875,1149.9150215278255,1134.3942113183082,1134.3942113183082,8717053,1098.3034912109374,1148.4452856445312,1144.2625134277343
2022-10-21,1128.2769775390625,1148.9106943491454,1126.177188586748,1144.7565172867282,8243452,1097.9725280761718,1147.6491430664062,1144.5162145996094
2022-10-24,1132.0430908203125,1142.382770547029,1120.836206695688,1122.9816380159375,3370033,1098.893505859375,1146.7886303710939,1144.7075274658202
2022-10-25,1114.5592041015625,1140.7849504711187,1112.9386597912353,1140.7849504711187,12233241,1100.3588562011719,1145.5001831054688,1144.687998046875
2022-10-27,1118.941650390625,1126.8391025996318,1110.5649536618178,1122.0686333408069,12513059,1101.6119384765625,1143.9180834960937,1144.6642181396485
2022-10-28,1153.1790771484375,1157.2190279737692,1122.7306857391648,1125.2641978503823,17609592,1106.0331176757813,1142.8541967773438,1144.9324310302734
2022-10-31,1163.8837890625,1169.065039404331,1155.9406944170403,1159.957944449031,12419943,1111.1527282714844,1141.8783666992188,1145.209803466797
2022-11-01,1154.8680419921875,1186.8912136799254,1144.8936213637878,1186.8912136799254,13963166,1114.6243896484375,1140.6782373046874,1145.4375469970703
2022-11-02,1162.08056640625,1164.1576549471247,1148.0890168960855,1155.986348539346,8981896,1118.6449768066407,1140.055576171875,1145.66142578125
2022-11-03,1166.4173583984375,1168.4259835133787,1152.676841200972,1154.8680356681098,6693449,1121.8849609375,1139.5858422851563,1145.7578582763672
2022-11-04,1183.58154296875,1186.8910951526373,1164.5684922927214,1165.8465983843867,12575815,1125.7800170898438,1139.0923681640625,1145.9078057861327
2022-11-07,1189.904052734375,1191.5931814379082,1175.0223567357784,1182.7827614663586,11789748,1129.7572387695313,1138.7897094726563,1146.0809484863282
2022-11-09,1188.7171630859375,1196.9112902936065,1182.3489707407007,1191.5931131291466,11254205,1134.2811157226563,1138.5336157226564,1146.2180126953126
2022-11-10,1174.337646484375,1185.3163193750859,1170.0008998356418,1182.3262632089597,5966242,1139.1793273925782,1138.1182055664062,1146.3524548339844
2022-11-11,1201.407958984375,1203.3251787933696,1181.4133535308406,1186.8912796597394,12310132,1145.0350402832032,1138.4299951171874,1146.6227032470704
2022-11-14,1195.58740234375,1206.0640083384951,1189.2420312652064,1200.9284005914947,9043112,1150.4274047851563,1138.2574365234375,1146.9642919921876
2022-11-15,1190.2237548828125,1198.9427700567662,1182.3263018305277,1197.0711926191022,7086433,1155.8277648925782,1138.6856323242187,1147.278153076172
2022-11-16,1183.3990478515625,1194.1723297469184,1178.3775455967132,1191.4561277313167,9716161,1160.0184020996094,1139.2503198242186,1147.785283203125
2022-11-17,1186.45751953125,1192.825591205946,1177.7612057960014,1180.020863607493,6661451,1163.391912841797,1139.5173681640624,1148.3182849121094
2022-11-18,1185.8184814453125,1190.9997319984882,1173.6985088451027,1189.9725379072304,5303197,1165.759991455078,1139.5246728515624,1148.9280596923827
2022-11-21,1164.4771728515625,1181.4131345958851,1160.9164671915146,1181.4131345958851,6390268,1166.9080749511718,1139.2430126953125,1149.4362463378907
2022-11-22,1170.9366455078125,1172.5115476255721,1157.9037056180239,1161.783907991267,6611488,1169.0410583496093,1139.0572192382813,1149.861270751953
2022-11-23,1167.2845458984375,1176.8025419691705,1165.0933516897298,1175.4786728280303,6413408,1170.8031311035156,1138.9453735351562,1150.2860076904296
2022-11-24,1177.3505859375,1184.152381470378,1163.2448083737015,1171.3704732897338,9389439,1173.9427001953125,1138.77236328125,1150.7500415039062
2022-11-25,1194.9256591796875,1198.2580330465703,1178.7199717595092,1181.8698970100845,7349922,1177.7419006347657,1138.7527368164062,1151.3720220947266
2022-11-28,1235.987548828125,1242.1502306285356,1142.154626734269,1190.9541361505962,31527484,1181.88232421875,1139.8410278320312,1152.2481121826172
2022-11-29,1238.110107421875,1246.9889910362924,1229.8018737736188,1234.3440108402901,11058913,1185.5936401367187,1141.2059521484375,1153.1671203613282
2022-11-30,1246.85205078125,1253.288707028199,1231.7192011093234,1238.247142030381,26164986,1190.1928405761719,1143.3254663085938,1154.0412255859376
2022-12-01,1243.17724609375,1257.6481612150444,1239.8448724818554,1251.6224067137045,9485801,1194.2476745605468,1145.3418139648438,1154.834506225586
2022-12-02,1242.6522216796875,1254.4526976676975,1232.8147284105949,1246.235748845341,11589592,1198.0594177246094,1147.3440087890624,1155.6307348632813
2022-12-05,1224.5294189453125,1240.1872774344642,1222.4980932976318,1238.0189040182454,14828536,1200.1068115234375,1148.9207470703125,1156.346929321289
2022-12-06,1228.067138671875,1231.1713003979203,1214.737403586102,1216.6091015367565,8594245,1202.0149658203125,1150.7841650390626,1157.1669226074218
2022-12-07,1209.9443359375,1230.258436618436,1206.132596960368,1225.693478313524,8462111,1203.0763244628906,1152.7105810546875,1157.7156622314453
2022-12-08,1209.37353515625,1216.5634100007333,1205.1966579940977,1214.2809311328976,7757008,1204.8281188964843,1155.1930078125,1158.2729235839843
2022-12-09,1191.04541015625,1214.2811038799705,1187.7357368415526,1207.8900896926802,12655763,1204.309991455078,1157.1363159179687,1158.6690417480468
2022-12-12,1192.8712158203125,1197.3905313761602,1180.0436672450348,1180.2719996623723,9479842,1204.1741821289063,1159.6986303710937,1159.1177416992186
2022-12-13,1198.3037109375,1201.9555809304147,1189.9497141999723,1192.8713067918438,8333348,1204.5781799316405,1162.434873046875,1159.6493432617187
2022-12-14,1193.9669189453125,1204.6717371538757,1191.9126515922892,1204.0782660411908,7268947,1205.1065734863282,1164.6055151367189,1160.1840594482421
2022-12-15,1177.008056640625,1193.7386297598832,1173.6528618480468,1188.0324923462415,8688551,1204.634100341797,1166.5122998046875,1160.6679931640624
2022-12-16,1171.187744140625,1195.4734533972091,1167.78690686101,1173.6529134607251,15837349,1203.9025634765626,1167.903701171875,1161.3919653320313
2022-12-19,1186.5716552734375,1188.7172073020977,1171.6898388274747,1178.2177795852808,7729933,1205.0072875976562,1169.5215258789062,1162.128699951172
2022-12-20,1196.843017578125,1198.7602374146065,1171.3704856304953,1179.541792973625,7467588,1206.3026062011718,1171.2511938476562,1162.7447973632814
2022-12-21,1179.8155517578125,1201.9555872542346,1175.9809916475376,1196.477661489117,8527550,1206.9291564941407,1172.8827124023437,1163.187030029297
2022-12-22,1176.7569580078125,1189.013856887232,1171.7126347696108,1185.9781586267084,7451122,1206.8994750976562,1174.8903833007812,1163.6600390625
2022-12-23,1142.245849609375,1182.554553491853,1137.703712598857,1170.137785137051,10257115,1204.2654846191406,1176.0494262695313,1164.0805017089845
2022-12-26,1152.22021484375,1160.414342154975,1137.7721216907048,1147.9748739735228,5990242,1200.0771179199219,1177.3390283203125,1164.7464916992187
2022-12-27,1161.64697265625,1163.518549950611,1148.2031310835503,1154.9364624540497,5763271,1196.2539611816405,1178.92763671875,1165.4688299560546
2022-12-28,1161.5328369140625,1163.9750640999512,1151.0562304776126,1158.5884232916014,7459393,1191.9880004882812,1180.1665673828124,1165.9207757568358
2022-12-29,1161.0078125,1163.5641454874342,1152.882148696241,1153.566904464591,6930648,1187.8795288085937,1181.0069775390625,1166.2833026123046
2022-12-30,1162.7880859375,1176.3916749175478,1160.0035413220228,1161.829476176333,7289476,1183.8863220214844,1181.4936010742188,1166.6390325927734
2023-01-02,1175.8896484375,1177.3048023328713,1163.244668797144,1164.066351583663,5316175,1181.4543334960938,1182.181083984375,1167.015452270508
2023-01-03,1167.2845458984375,1174.5657054277967,1163.0620263922654,1170.9365362462836,7658932,1178.4152038574218,1182.9612353515624,1167.4748840332031
2023-01-04,1149.7095947265625,1169.1107276232437,1147.6325061253483,1167.2618507099899,9264891,1175.403466796875,1183.3145654296875,1167.7556658935546
2023-01-05,1147.6553955078125,1157.858149023016,1143.0676158255733,1151.969321148222,13637099,1172.317559814453,1183.9764892578125,1167.8479260253907
2023-01-06,1158.086181640625,1163.1305046928026,1149.595379440652,1153.4071180013361,6349597,1170.6695983886718,1184.7593798828125,1168.0248736572266
2023-01-09,1185.4302978515625,1187.8041821914996,1161.0306065888913,1161.9207528429104,10722753,1170.2975524902345,1185.404404296875,1168.193505859375
2023-01-10,1167.90087890625,1189.6301316742909,1162.2403842296717,1189.6301316742909,8047142,1168.777410888672,1185.48474609375,1168.2561779785156
2023-01-11,1153.1790771484375,1167.7184566325625,1150.873655990327,1165.2077656913489,11509553,1166.738018798828,1185.450966796875,1168.155489501953
2023-01-12,1128.2769775390625,1156.077627831873,1125.2641003718309,1152.5855061360771,17688773,1164.30146484375,1184.7748950195312,1167.8911596679689
2023-01-13,1126.451171875,1128.8705782042637,1111.3867843100481,1122.2513519945564,20618583,1162.0646362304688,1183.9755712890626,1167.558321533203
2023-01-16,1115.723388671875,1131.951774613395,1107.917221092014,1128.7791493112115,13623855,1158.5222229003907,1182.618408203125,1167.1704797363282
2023-01-17,1131.56396484375,1133.4811846812154,1118.690771838856,1122.0687880986452,10751000,1155.2582702636719,1181.4516064453126,1166.7471771240234
